Name,Price,Price witout Tax,Brand,Link
"Dave's Gourmet Creamy Roasted Jalapeno Hot Sauce, 8oz.",$9.50,$8.95,Daves Gourmet,https://www.hotsauce.com/daves-gourmet-creamy-roasted-jalapeno-hot-sauce/
"Dave's Gourmet Hurtin' Jalapeno, 5oz.",$7.50,$6.95,Daves Gourmet,https://www.hotsauce.com/daves-gourmet-hurtin-jalapeno/
"Dave's Gourmet Insanity Spicy 6 Pack, 6/5oz.",$45.00,$35.29,Daves Gourmet,https://www.hotsauce.com/daves-gourmet-insanity-spicy-6-pack/
"Dave's Gourmet Total Insanity, 5oz.",$9.00,$8.49,Daves Gourmet,https://www.hotsauce.com/daves-gourmet-total-insanity/
"Deathwish Red Jalapeno Hot Sauce, 5oz.",$7.00,$6.49,Deathwish Sauces,https://www.hotsauce.com/deathwish-red-jalapeno-hot-sauce/
"Dirty Dick's Peachy Green Hot Pepper Sauce, 5oz.",$8.50,$7.95,Dirty Dicks,https://www.hotsauce.com/dirty-dicks-peachy-green-hot-pepper-sauce/
"Don't Fuck With Me I'm Hot XXX Extract Hot Sauce, 5oz.",$8.50,$7.95,Hot Sauce Fanatics,https://www.hotsauce.com/dont-fuck-with-me-im-hot-xxx-extract-hot-sauce/
"Dr. Assburn's Fresh Crushed Jalapeno Pepper Sauce, 5.7oz.",$9.00,$7.95,HotSauce,https://www.hotsauce.com/dr-assburns-fresh-crushed-jalapeno-pepper-sauce/
"El Yucateco Jalapeno Hot Sauce, 5oz.",$5.50,$4.95,El Yucateco,https://www.hotsauce.com/el-yucateco-jalapeno-hot-sauce/
"Elvis All Shook Up Hot Sauce, 5oz.",$7.00,$6.49,HotSauce,https://www.hotsauce.com/elvis-all-shook-up-hot-sauce/
"Elvis Burning Love Hot Sauce, 5oz.",$7.00,$6.49,HotSauce,https://www.hotsauce.com/elvis-burning-love-hot-sauce/
"Elvis Don't Be Cruel Hot Sauce, 5oz.",$7.00,$6.49,HotSauce,https://www.hotsauce.com/elvis-dont-be-cruel-hot-sauce/
"Elvis T-R-O-U-B-L-E Hot Sauce, 5oz.",$7.00,$6.49,HotSauce,https://www.hotsauce.com/elvis-t-r-o-u-b-l-e-hot-sauce/
"Elvis' Hot Sauces 4 Pack Gift Set, 4/5oz.",$28.00,$25.96,HotSauce,https://www.hotsauce.com/Elvis-Hot-Sauces-4-Pack-Gift-Set/
"Fiesta Artichoke & Spinach Party Dip, 16.5oz.",$9.00,$7.95,Original Juan,https://www.hotsauce.com/fiesta-artichoke-spinach-party-dip/
"Fiesta Very Berry Chipotle Sauce, 12.5oz.",$10.00,$8.95,Original Juan,https://www.hotsauce.com/fiesta-three-berry-chipotle-sauce/
"Fire and Spice All Natural Hot Sauce, 7oz.",$8.50,$7.95,Original Juan,https://www.hotsauce.com/fire-and-spice-all-natural-hot-sauce/
"Fire Ant Juice Gourmet Hot Sauce, 5oz.",$6.50,$5.95,HotSauce,https://www.hotsauce.com/fire-ant-juice-gourmet-hot-sauce/
"Fuckin' Hot Sauces Gift Box, 4/5oz.",$31.50,$27.95,HotSauce,https://www.hotsauce.com/fuckin-hot-sauces-gift-box/
"Gator Hammock Hot Gator Sauce, 10oz.",$8.00,$7.49,Gator Hammock,https://www.hotsauce.com/gator-hammock-hot-gator-sauce/
"Gator Hammock Mini Hot Sauce, .5oz.",$3.00,$2.49,Gator Hammock,https://www.hotsauce.com/gator-hammock-mini-hot-sauce/
"Gator Hammock Swamp Gator Hot Sauce, 5oz.",$7.00,$6.49,Gator Hammock,https://www.hotsauce.com/gator-hammock-swamp-gator-hot-sauce/
"Georgia Peach Vidalia Onion Hot Sauce with Red Velvet Top, 5oz.",$7.50,$6.95,HotSauce,https://www.hotsauce.com/georgia-peach-vidalia-onion-hot-sauce-red-velvet-top/
"Ghost Scream Chili Garlic Jam, 10.5oz.",$12.00,$9.95,Ghost Scream,https://www.hotsauce.com/ghost-scream-chili-garlic-jam/
"Ghost Scream Chili Garlic Paste, 9oz.",$14.00,$11.95,Ghost Scream,https://www.hotsauce.com/ghost-scream-chili-garlic-paste/
"Ghost Scream Hot Sauce Gift Set, 5oz, 9oz, 10oz.",$32.00,$29.85,Ghost Scream,https://www.hotsauce.com/ghost-scream-hot-sauce-gift-set/
"Green Ghost Hot Sauce, 5oz.",$9.50,$8.49,HotSauce,https://www.hotsauce.com/green-ghost-hot-sauce/
"Gwendolyn Louisiana Green Hot Pepper Sauce, 5oz.",$8.00,$7.49,CaJohns,https://www.hotsauce.com/Gwendolyn-Louisiana-Green-Hot-Pepper-Sauce/
"Heartbeat Dill Pickle Serrano Hot Sauce, 6oz.",$13.00,$11.95,Heartbeat Hot Sauces,https://www.hotsauce.com/Heartbeat-Dill-Pickle-Serrano-Hot-Sauce/
"Heartbeat Hot Sauces 4 Pack, 4/6oz.",$54.00,$47.80,Heartbeat Hot Sauces,https://www.hotsauce.com/Heartbeat-Hot-Sauces-4-Pack/
