name,priceNormal,priceWithoutax,branch,link
"Historic Lynchburg Tennessee Whiskey Cajun Blackening Spice and Seasoning, 4.2oz.",$8.50,$7.95,Tennessee Whiskey,https://www.hotsauce.com/historic-lynchburg-tennessee-whiskey-cajun-blackening-spice-and-seasoning/
"Historic Lynchburg Tennessee Whiskey Gobblin' Good Turkey Rub, 5oz",$8.50,$7.95,Tennessee Whiskey,https://www.hotsauce.com/historic-lynchburg-tennessee-whiskey-gobblin-good-turkey-rub/
"Historic Lynchburg Tennessee Whiskey WorcesterFIRE Steak Sauce, 6oz.",$6.50,$5.95,Tennessee Whiskey,https://www.hotsauce.com/historic-lynchburg-tennessee-whiskey-worcesterfire-steak-sauce/
"Historic Lynchburg Tennessee Whiskey, Diabetic Friendly, Mild Gourmet Deli & Grillin Sauce, 16oz.",$7.50,$6.95,Tennessee Whiskey,https://www.hotsauce.com/historic-lynchburg-tennessee-whiskey-diabetic-friendly-mild-gourmet-deli-grillin-sauce/
"Hottest Fuckin' Sauce Mini Hot Sauce, 1.5oz.",$4.00,$3.49,Hottest FN,https://www.hotsauce.com/hottest-fuckin-sauce-mini-hot-sauce/
"Iguana Bloody Mary Mix, 25.7oz.",$9.00,$8.49,Iguana Sauces,https://www.hotsauce.com/iguana-bloody-mary-mix/
"Iguana En Fuego Ultra Hot Pepper Sauce, 5oz.",$6.50,$5.95,Iguana Sauces,https://www.hotsauce.com/iguana-en-fuego-ultra-hot-pepper-sauce/
"Iguana Gold Golden Habanero Island Pepper Sauce, 5oz.",$6.50,$5.95,Iguana Sauces,https://www.hotsauce.com/iguana-gold-golden-habanero-island-pepper-sauce/
"Iguana Mean Green Hot n' Tasty Jalapeno Pepper Sauce, 5oz.",$6.50,$5.95,Iguana Sauces,https://www.hotsauce.com/iguana-mean-green-hot-n-tasty-jalapeno-pepper-sauce/
"Iguana Radioactive Explosively Hot Atomic Pepper Sauce, 5oz.",$6.50,$5.95,Iguana Sauces,https://www.hotsauce.com/iguana-radioactive-explosively-hot-atomic-pepper-sauce/
"Iguana Smoky Chipotle Mini Pepper Sauce, 2oz.",$3.00,$2.49,Iguana Sauces,https://www.hotsauce.com/iguana-smoky-chipotle-mini-pepper-sauce/
"Iguana Tropic Thunder Red Jalapeno & Habanero Tropical Pepper, 5oz.",$6.50,$5.95,Iguana Sauces,https://www.hotsauce.com/iguana-tropic-thunder-red-jalapeno-habanero-tropical-pepper-sauce/
"Iguana XXX Pretty Damn Hot Habanero Pepper Sauce, 5oz.",$6.50,$5.95,Iguana Sauces,https://www.hotsauce.com/iguana-xxx-pretty-damn-hot-habanero-pepper-sauce/
"Kentucky Straight Bourbon Reaper Pepper Hot Sauce, 5oz.",$10.00,$8.95,Kentucky Straight,https://www.hotsauce.com/kentucky-straight-bourbon-reaper-pepper-hot-sauce/
"Liquid Stoopid Hot Sauce, 5oz.",$8.00,$7.49,CaJohns,https://www.hotsauce.com/liquid-stoopid-hot-sauce/
"Lottie's Barbados Yellow & Red Hot Pepper Sauces Set, 2/6.75oz.",$22.00,$19.50,Lotties,https://www.hotsauce.com/lotties-barbados-yellow-red-hot-pepper-sauces-set/
"Lottie's Original Barbados Red Hot Pepper Sauce, 6.75oz.",$11.00,$9.75,Lotties,https://www.hotsauce.com/lotties-original-barbados-red-hot-pepper-sauce/
"Lottie's Traditional Barbados Yellow Hot Pepper Sauce, 6.75oz.",$11.00,$9.75,Lotties,https://www.hotsauce.com/lotties-traditional-barbados-yellow-hot-pepper-sauce/
"Mad Cat Hot Sauce, Not For PussyCats!, 5oz.",$7.50,$6.95,FireWorks,https://www.hotsauce.com/mad-cat-hot-sauce-not-for-pussycats/
"Marie Sharp's Hot Habanero Hot Sauce, 10oz.",$8.00,$6.95,Marie Sharps,https://www.hotsauce.com/marie-sharps-hot-habanero-hot-sauce/
"Marie Sharp's Hot Habanero Mini Pepper Sauce, 1.69oz.",$3.00,$2.49,Marie Sharps,https://www.hotsauce.com/marie-sharps-hot-habanero-mini-pepper-sauce/
"Marie Sharp's Hot Habanero Pepper Sauce, 5oz.",$5.50,$4.95,Marie Sharps,https://www.hotsauce.com/marie-sharps-hot-habanero-pepper-sauce/
"Marie Sharp's Mild Habanero Hot Sauce, 10oz.",$8.00,$6.95,Marie Sharps,https://www.hotsauce.com/marie-sharps-mild-habanero-hot-sauce/
"Marie Sharp's Mild Habanero Hot Sauce, 5oz.",$6.50,$5.95,Marie Sharps,https://www.hotsauce.com/marie-sharps-mild-habanero-hot-sauce-5oz/
